ID_Source,Product_Name,Price_Raw,Supplier_Name,Date_Scraped,Calories_Raw
360,Lucky Me Instant Coffee,161.70,Waltermart,2023-10-08,433 kcal
361,datu puti evaporated milk refill pack,176.50,Robinsons Supermarket,2023-10-20,224 cal
362,UFC Instant Coffee Bottle,131.32,Landers,2023-10-26,437 Kcal
363,Century Tuna Oatmeal Sachet,64.11 eur,SM Supermarket,2023-10-14,207 kcal
364,century tuna potato chips bottle,10785,Puregold,2023-10-04,120 Kcal
365,Mega  Sugar,"181,15",Landers,2023-10-03,470 kcal
366,Chippy Shrimp Crackers Family Size,197.92,SM Supermarket,2023-10-05,340kcal
367,Del Monte Rice Family Size,149.21 eur,Landers,2023-10-22,
368,skyflakes condensed milk,184.84,Puregold,2023-10-10,469 kcal
369,datu puti tuna flakes family size,138.57,7-Eleven,2023-10-03,529kcal
370,Piattos Hotdog,112.08 eur,Waltermart,2023-10-25,
371,NOVA CHOCOLATE BAR,199.65,Waltermart,2023-10-26,90kcal
372,RENO HOTDOG REFILL PACK,213.34 eur,SM Supermarket,2023-10-08,368 Kcal
373,Reno Corned Beef Bottle,138.75,Robinsons Supermarket,2023-10-15,303 kcal
374,Milo Instant Coffe Bottle,178.91,7-Eleven,2023-10-28,369 cal
375,Monde  Shrimp  Crackers,172.56,SM Supermarket,2023-10-25,108kcal
376,Alaska Pacit Canton,119.84,7-Eleven,2023-10-03,181 kcal
377,Argentina Sugar Family Size,103.83,Alfamart,2023-10-14,564 kcal
378,San Miguel Tuna Flakes Pack of 3,217.13,S&R,2023-10-26,599 kcal
379,mega potato chips,"113,16",Landers,2023-10-16,527 cal
380,Fita Condensed Milk,45.23 eur,Puregold,2023-10-28,157kcal
381,DATU PUTI CHEESE,115.96,SM Supermarket,2023-10-12,85 kcal
382,oishi evaporated milk,"54,41",7-Eleven,2023-10-07,593 kcal
383,Selecta  Cooking  Oil,162.34 eur,Landers,2023-10-12,583 kcal
384,FITA SHRIMP CRACKERS SACHET,64.49,Alfamart,2023-10-10,244 kcal
385,ARGENTINA SPAGHETTI SAUCE,183.12,Robinsons Supermarket,2023-10-05,581 cal
386,mega hotdog refill pack,21127,Waltermart,2023-10-23,381 kcal
387,nova condensed milk pack of 3,99.27,S&R,2023-10-19,156 kcal
388,MAGNOLIA HOTDOG REFILL PACK,69.22,SM Supermarket,2023-10-28,258 Kcal
389,UFC  Condensed  Milk,133.96,Alfamart,2023-10-20,388 kcal
390,Magnolia Crackers Family Size,43.50,Alfamart,2023-10-28,
391,Lucky Me Shrimp Crackers,"84,70",Alfamart,2023-10-14,356 kcal
392,gardenia potato chips bottle,57.01,Waltermart,2023-10-06,401 kcal
393,Mega Wafer,90.30,SM Supermarket,2023-10-15,546 Kcal
394,Nestle Cheese,28.25,SM Supermarket,2023-10-13,272kcal
395,CDO CHEESE PACK OF 3,85.11,SM Supermarket,2023-10-01,305 kcal
396,MEGA TUNA FLAKES,15.40,Alfamart,2023-10-12,316 kcal
397,skyflakes peanut butter,133.15,Robinsons Supermarket,2023-10-09,261kcal
398,Reno Chocolate Bar,0,Alfamart,2023-10-12,471 kcal
399,nescafe peanut butter family size,22.21 eur,SM Supermarket,2023-10-15,292 kcal
400,C2 INSTANT COFFEE PACK OF 3,115.04,Landers,2023-10-14,260 kcal
401,Century Tuna Peanut Butter,"132,52",Alfamart,2023-10-23,483 kcal
402,MEGA SOY SAUCE BOTTLE,,7-Eleven,2023-10-22,
403,purefoods tuna flakes bottle,$44.23,Puregold,2023-10-21,
404,Milo  Tuna  Flakes,216.67,Landers,2023-10-18,359 kcal
405,DATU PUTI SOY SAUCE,4914,7-Eleven,2023-10-21,468 kcal
406,San Miguel Cheese,88.73,Puregold,2023-10-17,209 cal
407,Selecta Sugar Pack of ,52.36,Waltermart,2023-10-27,418 cal
408,Century  Tuna  Crackers,91.92,Puregold,2023-10-10,86 kcal
409,Lucky Me Hotdog Pack of 3,,SM Supermarket,2023-10-28,440 cal
410,del monte cookies,73.61,Robinsons Supermarket,2023-10-21,260 kcal
411,Purefoods Salt,57.37,S&R,2023-10-14,434kcal
412,Seecta Chocolate Drink,218.77,Waltermart,2023-10-10,
413,Oishi  Tomato  Sauce,76.81,Alfamart,2023-10-08,393 kcal
414,chippy soy sauce,204.71,Waltermart,2023-10-21,591 kcal
415,selecta chocolate bar,15.19,S&R,2023-10-20,99 Kcal
416,Mnde Hotdog Bottle,120.20,Alfamart,2023-10-28,358 kcal
417,nova corned beef,244.89,SM Supermarket,2023-10-26,480 kcal
418,Gardenia  Chocolate  Drink,202.82,Waltermart,2023-10-10,90kcal
419,Century Tuna Vienna Sausage,57.50,S&R,2023-10-16,
420,C2 OATMEAL,105.90,S&R,2023-10-16,547 kcal
421,LUCKY ME COOKIES,88.68,Puregold,2023-10-26,101 Kcal
422,PIATTOS MAYONNAISE,128.73,Puregold,2023-10-21,355 cal
423,Magnolia Tuna Flakes,"53,22",Puregold,2023-10-05,414 kcal
424,mega rice,75.22,Robinsons Supermarket,2023-10-06,548 cal
425,Century Tuna Wafe,83.25,Landers,2023-10-24,219 kcal
426,SELECTA CHOCOLATE DRINK SACHET,155.24,Robinsons Supermarket,2023-10-13,447 kcal
427,SkyFlakes  Cookies,151.81,S&R,2023-10-16,369 kcal
428,del monte evaporated milk pack of 3,"143,52",S&R,2023-10-16,200 Kcal
429,Fita Instant Coffee,213.29,Waltermart,2023-10-04,111 kcal
430,Chippy Evaporated Milk,$213.32,Puregold,2023-10-11,
431,Purefoods Hotdog,$95.92,SM Supermarket,2023-10-09,540kcal
432,purefoods condensed milk bottle,41.48,Waltermart,2023-10-01,152 kcal
433,San Miguel Beef Loaf Sachet,60.19 eur,Waltermart,2023-10-19,500 kcal
434,chippy cooking oil sachet,46.77,Alfamart,2023-10-22,
435,Datu Puti Cooking Oil Pak of 3,225.38,S&R,2023-10-02,
436,UFC Sugar,"53,51",Alfamart,2023-10-07,146kcal
437,NOVA CONDENSED MILK,"183,63",S&R,2023-10-19,599 kcal
438,Century Tuna Chocolate Bar,"143,97",Alfamart,2023-10-14,
439,ufc pancit canton pack of 3,197.58 eur,Robinsons Supermarket,2023-10-07,598 kcal
440,del monte soy sauce,87.28 eur,S&R,2023-10-15,580 kcal
441,PIATTOS EVAPORATED MILK,188.73,Puregold,2023-10-25,272 Kcal
442,alaska chocolate drink,209.59,Robinsons Supermarket,2023-10-20,245 cal
443,Purefoods Peanut Butter Sachet,67.04,Alfamart,2023-10-02,211 kcal
444,Mega Evaporate Milk,242.03,Robinsons Supermarket,2023-10-05,245 kcal
445,Selecta Hotdog Pack of 3,232.25,Alfamart,2023-10-02,260 kcal
446,San Miguel Beef Loaf Family Size,228.96,SM Supermarket,2023-10-05,315 kcal
447,Argentina Corned Beef Bottle,12760,Alfamart,2023-10-07,533 kcal
448,mega condensed milk pack of 3,"187,44",Landers,2023-10-02,525 kcal
449,Bear Brad Hotdog,211.23,Robinsons Supermarket,2023-10-19,365 Kcal
450,UFC  Condensed  Milk  Bottle,121.35,7-Eleven,2023-10-02,507 Kcal
451,nestle pancit canton refill pack,"240,40",Waltermart,2023-10-23,138kcal
452,555 tomato sauce,179.97,Puregold,2023-10-13,299 kcal
453,CDO  Crackers,21655,Waltermart,2023-10-01,196 kcal
454,CHIPPY WAFER,174.76,Waltermart,2023-10-08,
455,Agentina Crackers,"42,85",Alfamart,2023-10-28,283 kcal
456,nova beef loaf family size,203.82,Landers,2023-10-03,
457,milo evaporated milk pack of 3,151.94 eur,S&R,2023-10-12,223 kcal
458,Chippy Sugar,220.27 eur,Waltermart,2023-10-06,280kcal
459,Mega Peanut Butter,"180,85",Alfamart,2023-10-23,260 cal
460,century tuna soy sauce,80.19,Robinsons Supermarket,2023-10-23,400 kcal
461,555 BISCUITS,0,S&R,2023-10-05,264 kcal
462,Magnolia Mayonnaise Refill Pack,110.47,Landers,2023-10-19,534 Kcal
463,Nova Cookies,77.97,Robinsons Supermarket,2023-10-28,431 kcal
464,CDO  Vienna  Sausage  Refill  Pack,246.85,S&R,2023-10-23,551 cal
465,NOVA FRUIT JUICE SACHET,,SM Supermarket,2023-10-10,224 kcal
466,Argentina  Soy  Sauce,92.03,Waltermart,2023-10-23,155 kcal
467,MEGA CRACKERS,23.92,Waltermart,2023-10-05,530kcal
468,Gardenia Cheese,"38,79",SM Supermarket,2023-10-02,158 kcal
469,Argentina  Cooking  Oil  Family  Size,222.70,Robinsons Supermarket,2023-10-01,563 Kcal
470,selecta sardines,0,Puregold,2023-10-10,162kcal
471,Chippy Chocolate Bar,109.11,SM Supermarket,2023-10-22,124 kcal
472,SELECTA SALT,60.05 eur,Puregold,2023-10-21,589 cal
473,purefoods biscuits,"202,01",7-Eleven,2023-10-19,
474,reno potato chips refill pack,149.42,Robinsons Supermarket,2023-10-11,302 kcal
475,Argentina  Chocolate  Drink,$221.20,7-Eleven,2023-10-12,299 kcal
476,Oishi Wafer Bttle,,Puregold,2023-10-06,391 cal
477,FITA COOKING OIL,237.15 eur,Puregold,2023-10-27,116 kcal
478,Piattos Hotdog Pack of 3,29.73,Robinsons Supermarket,2023-10-11,553 kcal
479,SkyFlaks Corned Beef,127.80,Puregold,2023-10-25,232 kcal
480,Nestle Wafer,"196,04",Robinsons Supermarket,2023-10-06,401 kcal
481,Fita Pacit Canton,243.52 eur,Landers,2023-10-27,144 kcal
482,alaska vienna sausage,$233.33,Landers,2023-10-08,169 kcal
483,555 chocolate bar refill pack,164.10,Waltermart,2023-10-18,
484,PUREFOODS SHRIMP CRACKERS,"123,38",SM Supermarket,2023-10-21,558 cal
485,JACK 'N JILL SUGAR PACK OF 3,217.34,Landers,2023-10-11,84 kcal
486,Gardenia Fruit Juice Refill Pack,182.60 eur,S&R,2023-10-25,593 kcal
487,mega cooking oil sachet,141.83,7-Eleven,2023-10-11,233 kcal
488,PIATTOS RICE,214.10,Alfamart,2023-10-16,471 kcal
489,Lucky Me Pancit Canton,216.38,7-Eleven,2023-10-05,
490,Nova Shrimp Crackers,7685,Puregold,2023-10-09,120 kcal
491,Selecta Chocolate Drink,235.67,Puregold,2023-10-12,488 kcal
492,century tuna pancit canton,182.52,Alfamart,2023-10-16,465 kcal
493,LUCKY ME PANCIT CANTON,$72.76,Alfamart,2023-10-08,428 kcal
494,del monte beef loaf,$178.50,Alfamart,2023-10-06,404 Kcal
495,Bear  Brand  Condensed  Milk,123.16,7-Eleven,2023-10-16,549 Kcal
496,gardenia potato chips refill pack,115.17,SM Supermarket,2023-10-28,588 kcal
497,UFC TOMATO SAUCE,"245,95",7-Eleven,2023-10-22,527 kcal
498,milo cooking oil pack of 3,196.73 eur,Alfamart,2023-10-01,438 kcal
499,RENO MAYONNAISE,88.82,Alfamart,2023-10-12,157 cal
500,gardenia pancit canton,169.13,Alfamart,2023-10-20,502 kcal
501,century tuna chocolate drink family size,210.16,Landers,2023-10-24,476 kcal
502,EDEN MAYONNAISE,197.19,Waltermart,2023-10-13,553kcal
503,fita cheese,58.50 eur,7-Eleven,2023-10-03,553 kcal
504,del monte tomato sauce,212.86,Landers,2023-10-05,383 Kcal
505,NOVA CRACKERS,47.71,Puregold,2023-10-21,
506,555 Oatmeal,53.28,Waltermart,2023-10-23,322 kcal
507,PIATTOS PANCIT CANTON REFILL PACK,151.46,Landers,2023-10-27,502kcal
508,Jack 'n JillBeef Loaf,,SM Supermarket,2023-10-03,97 kcal
509,nestle oatmeal refill pack,"127,56",Alfamart,2023-10-17,515 kcal
510,Monde Chocolate Bar Refill Pack,54.35,SM Supermarket,2023-10-02,182 kcal
511,JACK 'N JILL SOY SAUCE,1554,Waltermart,2023-10-18,327 kcal
512,Eden Sugar Pack of 3,46.48,Puregold,2023-10-25,306kcal
513,C2 Salt Bottle,117.16,Waltermart,2023-10-19,348 Kcal
514,Argentina Beef Loaf,127.92,S&R,2023-10-14,188 kcal
515,Reno Corned Beef Pack of 3,,Waltermart,2023-10-16,136 kcal
516,Gardenia Evaporated Milk Pack of 3,"54,78",Landers,2023-10-09,477 kcal
517,Luky Me Mayonnaise,29.79,Landers,2023-10-22,374 kcal
518,Piattos  Wafer,152.38 eur,Alfamart,2023-10-03,360kcal
519,bear brand sardines refill pack,168.38,7-Eleven,2023-10-03,450 cal
520,oishi rice pack of 3,226.80 eur,7-Eleven,2023-10-06,519 kcal
521,SkyFlakes Wafer,$131.87,SM Supermarket,2023-10-27,117 kcal
522,ARGENTINA CONDENSED MILK SACHET,176.32,Waltermart,2023-10-09,414 Kcal
523,Milo Tuna Flakes,6268,Waltermart,2023-10-01,341kcal
524,Oishi  Beef  Loaf  Sachet,185.78,Alfamart,2023-10-22,345 kcal
525,Del Monte Instant Coffee,16.45,Alfamart,2023-10-16,258 kcal
526,Oisi Instant Coffee,35.77,Alfamart,2023-10-18,406 kcal
527,Monde  Soy  Sauce  Sachet,146.70,Robinsons Supermarket,2023-10-14,406 kcal
528,del monte sugar,222.12,SM Supermarket,2023-10-18,464 Kcal
529,PIATTOS TOMATO SAUCE,152.40,Landers,2023-10-24,373 cal
530,555 Hotdog,23.72,Waltermart,2023-10-10,310 kcal
531,CDO Hotdog Pack of 3,84.50 eur,S&R,2023-10-25,259 cal
532,san miguel wafer,48.44,Alfamart,2023-10-05,246 kcal
533,Pureoods Condensed Milk Refill Pack,"242,68",7-Eleven,2023-10-11,513 kcal
534,Monde Tomato Sauce,126.19,Robinsons Supermarket,2023-10-14,393kcal
535,Bear Brand Potato Chips Bottle,"229,54",S&R,2023-10-13,445 kcal
536,Jack 'n Jill Hotdog,177.31,Waltermart,2023-10-25,
537,Fita Tuna Flakes Refill Pack,249.61,Puregold,2023-10-07,467 kcal
538,gardenia cookies pack of 3,"96,31",Puregold,2023-10-13,381 cal
539,SELECTA WAFER PACK OF 3,184.93,Waltermart,2023-10-22,269 cal
540,SkyFlakes  Vienna  Sausage,41.35,7-Eleven,2023-10-02,271 kcal
541,nestle vienna sausage family size,156.91,7-Eleven,2023-10-03,446 kcal
542,magnolia sardines bottle,66.08,Alfamart,2023-10-11,278 cal
543,GARDENIA FRUIT JUICE FAMILY SIZE,148.41,Landers,2023-10-27,336 kcal
544,C2 CHOCOLATE DRINK,$88.68,Alfamart,2023-10-17,557 kcal
545,UFC Mayonnaie,117.67 eur,Alfamart,2023-10-17,538 kcal
546,alaska cookies,187.06 eur,Puregold,2023-10-21,437 kcal
547,555 MAYONNAISE,144.37,S&R,2023-10-14,114 kcal
548,SkyFlakes Wafer Refill Pack,,S&R,2023-10-13,381 kcal
549,Nescae Hotdog,$80.10,Puregold,2023-10-06,154 kcal
550,oishi vienna sausage pack of 3,233.65,Puregold,2023-10-26,474 cal
551,ufc salt refill pack,"142,47",S&R,2023-10-07,453 kcal
552,datu puti oatmeal,0,Robinsons Supermarket,2023-10-17,210 kcal
553,jack 'n jill beef loaf sachet,199.11,Puregold,2023-10-16,142 kcal
554,nestle mayonnaise sachet,6080,S&R,2023-10-21,395 cal
555,Jack 'n Jill Peanut Butter Family Size,142.66,Waltermart,2023-10-02,207kcal
556,fita rice,"48,92",Puregold,2023-10-05,520 kcal
557,san miguel sardines,21314,Waltermart,2023-10-24,194 kcal
558,magnolia tomato sauce sachet,44.65,S&R,2023-10-14,452 Kcal
559,Piattos Spaghetti Sauce,"149,84",S&R,2023-10-18,428 kcal
560,del monte potato chips refill pack,,S&R,2023-10-26,561 kcal
561,Cntury Tuna Corned Beef Family Size,181.45,Alfamart,2023-10-19,511kcal
562,DelMonte Tuna Flakes,29.60,Alfamart,2023-10-26,346 kcal
563,Eden Cheese,242.45,Alfamart,2023-10-19,147 kcal
564,Milo Fruit Juice RefillPack,0,S&R,2023-10-11,428 kcal
565,oishi cookies,42.07,Landers,2023-10-16,523 kcal
566,Nescafe Tomato Sauce,119.85,SM Supermarket,2023-10-02,246 kcal
567,CHIPPY FRUIT JUICE FAMILY SIZE,241.27,7-Eleven,2023-10-04,568 kcal
568,MILO CHOCOLATE BAR,$243.93,Puregold,2023-10-10,352kcal
569,ARGENTINA SPAGHETTI SAUCE BOTTLE,0,7-Eleven,2023-10-01,110 kcal
570,Nova Spaghetti Sauce Bottle,168.87,7-Eleven,2023-10-26,146 cal
571,Magolia Shrimp Crackers Sachet,"127,53",Alfamart,2023-10-20,544 kcal
572,555 mayonnaise,198.14,SM Supermarket,2023-10-08,494 kcal
573,EdenChocolate Drink,17674,Robinsons Supermarket,2023-10-17,513 kcal
574,San Miguel Oatmal,148.51,Puregold,2023-10-10,159 kcal
575,century tuna salt pack of 3,98.01,Waltermart,2023-10-13,
576,CDO  Peanut  Butter,177.75,SM Supermarket,2023-10-15,286 kcal
577,milo pancit canton,113.66,S&R,2023-10-25,419 kcal
578,Reno  Cookies,145.20,SM Supermarket,2023-10-10,105 cal
579,Piattos  Evaporated  Milk,74.12,Waltermart,2023-10-05,323 kcal
580,skyflakes wafer,$148.76,SM Supermarket,2023-10-25,498 kcal
581,magnolia salt,$57.85,Waltermart,2023-10-19,466 kcal
582,UFC Evaporated Milk Sachet,111.31,S&R,2023-10-15,
583,SkyFlakes Pancit Canton,75.76,7-Eleven,2023-10-04,135 kcal
584,Lucky Me Oatmeal Pack of 3,221.68 eur,Waltermart,2023-10-04,486 kcal
585,C2  Oatmeal,191.16 eur,Robinsons Supermarket,2023-10-11,144 kcal
586,Selecta Evaporated ilk,12015,Landers,2023-10-04,325 Kcal
587,purefoods cookies bottle,155.78,Puregold,2023-10-28,178 Kcal
588,magnolia evaporated milk,"27,25",Landers,2023-10-10,255kcal
589,Del Monte Wafer,46.85,Landers,2023-10-10,118 kcal
590,San Miguel Crackers,59.81,Waltermart,2023-10-03,98 kcal
591,skyflakes chocolate bar,168.96,Alfamart,2023-10-08,
592,Jack 'n Jill Biscuits Sachet,102.28,Waltermart,2023-10-27,547 kcal
593,Reno Cheese,91.26,Waltermart,2023-10-03,427 kcal
594,FITA SUGAR PACK OF 3,190.69,SM Supermarket,2023-10-04,484 kcal
595,nova tuna flakes,239.52 eur,Puregold,2023-10-05,472 kcal
596,Nova  Sugar  Family  Size,65.90,Waltermart,2023-10-13,171 kcal
597,NovaSugar,$145.25,7-Eleven,2023-10-04,270kcal
598,Gardenia Fruit Juice Sachet,,Robinsons Supermarket,2023-10-23,547 cal
599,DATU PUTI SUGAR,57.25,Waltermart,2023-10-17,221 kcal
600,Reno Biscuits,80.58 eur,S&R,2023-10-27,259 kcal
601,Monde Spaghetti Sauce,92.73,7-Eleven,2023-10-11,311 kcal
602,argentina crackers refill pack,93.18,SM Supermarket,2023-10-24,359 Kcal
603,Nova Rice,210.13,Waltermart,2023-10-15,386kcal
604,555 hotdog,,Robinsons Supermarket,2023-10-27,383 kcal
605,bear brand tuna flakes refill pack,,7-Eleven,2023-10-20,84 cal
606,lucky me biscuits,59.99,Waltermart,2023-10-24,
607,Prefoods Peanut Butter,161.77,Robinsons Supermarket,2023-10-26,523 kcal
608,san miguel vienna sausage bottle,183.94,7-Eleven,2023-10-02,359 kcal
609,jack 'n jill chocolate drink,16.88,Puregold,2023-10-08,
610,selecta cheese bottle,7203,S&R,2023-10-15,433 kcal
611,C2 SALT FAMILY SIZE,1502,Alfamart,2023-10-05,423 Kcal
612,purefoods chocolate bar pack of 3,49.15,Puregold,2023-10-25,475 kcal
613,SELECTA SARDINES,222.02 eur,Landers,2023-10-04,166 kcal
614,Bear  Brand  Beef  Loaf  Refill  Pack,"184,49",Alfamart,2023-10-22,215 kcal
615,MAGNOLIA BISCUITS BOTTLE,$139.52,7-Eleven,2023-10-14,170 kcal
616,datu puti mayonnaise,223.06,S&R,2023-10-03,186 kcal
617,magnolia evaporated milk,226.99,Waltermart,2023-10-11,478 kcal
618,Argentina Spaghetti Sauce Pack of 3,74.16,SM Supermarket,2023-10-19,147 kcal
619,Bear Brad Oatmeal,$130.03,Puregold,2023-10-28,326 Kcal
620,San Migel Instant Coffee,150.25,S&R,2023-10-25,202kcal
621,Milo Fruit Juice Pack of 3,239.36,Landers,2023-10-24,316 kcal
622,Magnolia Potato Chip Refill Pack,119.80 eur,7-Eleven,2023-10-05,209 Kcal
623,MEGA MAYONNAISE REFILL PACK,"121,45",Waltermart,2023-10-02,523 Kcal
624,MILO BEEF LOAF,58.22,S&R,2023-10-27,428 kcal
625,Chippy  Hotdog  Family  Size,19.02,Alfamart,2023-10-21,351kcal
626,Gardenia Instant Coffee,25.88 eur,SM Supermarket,2023-10-24,81 kcal
627,Nestle Condensed Milk,180.61,Puregold,2023-10-22,594 cal
628,Century Tuna Biscuits,"197,45",S&R,2023-10-07,549 kcal
629,EDEN POTATO CHIPS,96.73,SM Supermarket,2023-10-23,312 kcal
630,CENTURY TUNA CORNED BEEF BOTTLE,147.84,Landers,2023-10-26,501 kcal
631,Nescafe Rice Bottle,"72,61",SM Supermarket,2023-10-03,175 kcal
632,Nescafe Cooking Oil,186.52,Alfamart,2023-10-13,206 kcal
633,Eden  Cookies  Family  Size,157.54,Landers,2023-10-23,152 Kcal
634,skyflakes evaporated milk sachet,132.66,Alfamart,2023-10-08,192 kcal
635,Magnolia Evaporated Milk Family Siz,184.49,Waltermart,2023-10-14,534 kcal
636,Fita Potato Chips,$45.91,Puregold,2023-10-08,550 kcal
637,MAGNOLIA MAYONNAISE PACK OF 3,219.29,Waltermart,2023-10-17,263 kcal
638,LUCKY ME CHOCOLATE DRINK,79.19,Puregold,2023-10-06,277 kcal
639,Fita Condensed Milk Bottle,120.31,Puregold,2023-10-17,
640,Chippy Fruit Juice,22137,Landers,2023-10-02,301 cal
641,Alaska Pancit Canton,$78.09,Landers,2023-10-15,357 kcal
642,nova condensed milk,$221.02,Puregold,2023-10-22,487 kcal
643,Lucky  Me  Sugar,217.50,S&R,2023-10-26,107 kcal
644,milo oatmeal,27.65,Puregold,2023-10-22,
645,C2 Hotdog,226.87,Puregold,2023-10-25,441 kcal
646,selecta mayonnaise sachet,130.28,Landers,2023-10-04,153 kcal
647,GARDENIA MAYONNAISE,11401,Alfamart,2023-10-05,353 kcal
648,Reno Chocolate Bar Bottle,51.77 eur,Waltermart,2023-10-19,359 kcal
649,Alaska Spaghetti Sauce,38.21,S&R,2023-10-26,339 kcal
650,Purefoods  Spaghetti  Sauce,16555,Waltermart,2023-10-24,409 kcal
651,ufc vienna sausage pack of 3,181.98 eur,S&R,2023-10-28,524 kcal
652,fita pancit canton,"223,71",7-Eleven,2023-10-22,245kcal
653,Chippy Cheese Sachet,$218.62,Waltermart,2023-10-28,240 kcal
654,Oishi  Cooking  Oil,81.74,Alfamart,2023-10-04,382 Kcal
655,FITA SALT SACHET,176.26,Alfamart,2023-10-14,594 kcal
656,del monte condensed milk,248.49 eur,Waltermart,2023-10-12,173 kcal
657,jack 'n jill sugar pack of 3,207.81 eur,SM Supermarket,2023-10-11,386 kcal
658,C2 BEEF LOAF BOTTLE,14114,Puregold,2023-10-03,177 Kcal
659,RENO SUGAR,215.42 eur,Robinsons Supermarket,2023-10-05,335 cal
660,CDO Cheese,77.94,S&R,2023-10-14,290 kcal
661,alaska chocolate bar bottle,"245,82",Puregold,2023-10-11,
662,nestle chocolate bar bottle,"100,44",S&R,2023-10-08,93 kcal
663,555 sardines,36.76,Landers,2023-10-13,515 kcal
664,SKYFLAKES SALT BOTTLE,"59,43",Alfamart,2023-10-12,381 kcal
665,Datu Puti Oatmeal,124.86,Puregold,2023-10-21,247 kcal
666,NESCAFE TUNA FLAKES,223.96,Landers,2023-10-28,388 kcal
667,C2 CHEESE,32.07,S&R,2023-10-21,338 kcal
668,Purefoods  Beef  Loaf,"139,95",Waltermart,2023-10-18,459 kcal
669,Nescafe Evaporated Milk,$96.40,S&R,2023-10-04,495 kcal
670,alaska biscuits,32.58,Landers,2023-10-10,
671,san miguel fruit juice,192.10 eur,Puregold,2023-10-01,209kcal
672,purefoods salt,30.60,Waltermart,2023-10-26,362kcal
673,piattos fruit juice sachet,194.28,Waltermart,2023-10-15,101 cal
674,reno oatmeal,21.95,7-Eleven,2023-10-10,161 Kcal
675,bear brand soy sauce sachet,"75,86",Robinsons Supermarket,2023-10-13,
676,Nestle Sal,114.68 eur,Puregold,2023-10-26,396 kcal
677,c2 peanut butter,141.94,Puregold,2023-10-23,150 kcal
678,Fita Instant Coffee,133.92,7-Eleven,2023-10-25,94 cal
679,ARGENTINA CHOCOLATE BAR,209.54,7-Eleven,2023-10-25,
680,UFC Sugar,"178,34",7-Eleven,2023-10-02,206 kcal
681,Eden  Peanut  Butter,211.50,7-Eleven,2023-10-15,129 kcal
682,nestle condensed milk,24.62,Puregold,2023-10-26,350 kcal
683,CENTURY TUNA CHEESE FAMILY SIZE,,Landers,2023-10-12,175 kcal
684,eden beef loaf,$95.02,7-Eleven,2023-10-02,502 kcal
685,GARDENIA CHOCOLATE DRINK SACHET,$190.32,7-Eleven,2023-10-05,371 kcal
686,Century  Tuna  Tuna  Flakes  Family  Size,,Landers,2023-10-07,532 kcal
687,EDEN COOKIES,73.51 eur,SM Supermarket,2023-10-27,269 kcal
688,Eden Oatmeal Bottle,$31.67,Landers,2023-10-25,340 kcal
689,555 otdog Pack of 3,"123,14",7-Eleven,2023-10-08,448 Kcal
690,CDO SARDINES,183.46,7-Eleven,2023-10-04,
691,SELECTA CRACKERS,218.02,Robinsons Supermarket,2023-10-10,170 kcal
692,Datu Puti Peanut Butter,,Landers,2023-10-03,308 cal
693,Milo Corned Beef,90.92,7-Eleven,2023-10-16,
694,bear brand vienna sausage,25.45 eur,Puregold,2023-10-16,133kcal
695,CDO SOY SAUCE,213.09,SM Supermarket,2023-10-15,124 kcal
696,Argentina Rice,151.59 eur,7-Eleven,2023-10-08,100 kcal
697,Chippy Beef Loaf Pack of 3,,Robinsons Supermarket,2023-10-09,426 kcal
698,Nescafe Salt Pack of 3,92.88,Puregold,2023-10-25,591 kcal
699,gardenia vienna sausage,142.59 eur,Landers,2023-10-10,90 kcal
700,PUREFOODS RICE PACK OF 3,12833,S&R,2023-10-19,476 kcal
701,NESCAFE VIENNA SAUSAGE,243.80,Alfamart,2023-10-19,371kcal
702,lucky me peanut butter bottle,233.34,7-Eleven,2023-10-18,212 kcal
703,Gardenia Sal,,Alfamart,2023-10-08,
704,Mega Tuna Flakes Pack of 3,39.69,Alfamart,2023-10-09,142 kcal
705,Nestle  Salt,19.28,SM Supermarket,2023-10-02,480 kcal
706,Argetina Chocolate Bar Pack of 3,17940,Puregold,2023-10-03,130 kcal
707,SkyFlakes Evporated Milk Refill Pack,38.91,S&R,2023-10-25,95 Kcal
708,MEGA INSTANT COFFEE SACHET,117.12,Puregold,2023-10-09,
709,Mega Spaghetti Sauce,199.00,Puregold,2023-10-07,278 kcal
710,cdo biscuits pack of 3,179.20 eur,Landers,2023-10-03,186 kcal
711,Mega Pancit Canton Bottle,227.33,7-Eleven,2023-10-04,457 kcal
