display_title,avg_price,avg_mileage,occurrence_count
toyota wigo gl negotiable,978362.81,128404.7,68
Hyundai  Montero  Sport  MT  Negotiable,1010686.91,124549.7,68
mg innova gxl negotiable,1092265.17,121229.0,68
Nissan  HR-V  GXL  Certified,979779.59,124443.0,68
Honda  CR-V  AT  Preowned,1210515.99,127523.0,68
MG CIVIC VGT NEGOTIABLE,1112963.61,126886.6,68
Chevrolet  MU-X  LE  Preowned,1082193.29,114865.3,68
ford ertiga xle negotiable,1139174.98,113093.5,68
Foton  City  LE  Negotiable,1126414.28,127629.2,68
suzuki city at negotiable,1025155.64,128975.5,68
toyota hr-v at certified,1114069.63,112815.7,68
Isuzu Wigo VGT Negotiable,986558.96,129012.6,68
Isuzu  Civic  GL  Preowned,1049922.19,116880.8,68
Isuzu  Mirage  GLX  Certified,1003061.77,130761.3,68
foton d-max gxl negotiable,915191.49,119414.9,68
MG  Montero  Sport  GXL  Certified,1058447.69,115991.9,68
Mazda  HR-V  Sport  Certified,1023478.96,128916.2,68
Chevrolet  D-Max  AT  Certified,1026960.58,147814.2,68
Mazda  MU-X  LE  Certified,971790.23,134479.1,68
Mitsubishi  Wigo  GXL  Negotiable,966791.48,113939.9,68
Kia  CR-V  Sport  Preowned,1079099.28,133004.6,68
Honda Navara GLX Negotiable,1199824.85,134429.5,68
Chevrolet Ranger XLE Negotiable,1078788.43,120488.6,68
Isuzu Wigo GLX Certified,1098995.62,121693.3,67
Suzuki  Xpander  GXL  Preowned,1091833.11,114112.5,67
Kia City AT Negotiable,1101780.03,122857.2,67
SUZUKI HR-V MT NEGOTIABLE,1080072.28,121648.9,67
KIA RANGER GL NEGOTIABLE,1020233.75,133136.6,67
Isuzu  D-Max  AT  Negotiable,1001612.07,126362.3,67
MG CITY GLX CERTIFIED,1088957.7,112200.0,67
Chevrolet  Picanto  GL  Certified,1105820.74,127727.8,67
Honda  Vios  Sport  Negotiable,1040799.98,104897.8,67
Mazda  Almera  GLX  Negotiable,1003497.4,123435.0,67
Mitsubishi BR-V AT Negotiable,1022814.66,123461.9,67
Isuzu  MU-X  Sport  Negotiable,1091515.87,125244.0,67
Toyota  Xpander  GLX  Preowned,1059429.18,128020.3,67
Geely  EcoSport  GL  Preowned,1184967.09,124442.0,67
KIA ALMERA LE NEGOTIABLE,964638.54,127412.8,67
Chevrolet Sportage GXL Negotiable,1125915.59,131739.5,67
Toyota  BR-V  VGT  Preowned,1133096.18,132484.9,67
HYUNDAI ECOSPORT GLX NEGOTIABLE,1094259.67,118990.5,67
Kia  Mirage  AT  Certified,1056573.38,119242.1,67
honda ertiga gl negotiable,1056513.05,111306.3,67
Honda  Accent  Sport  Negotiable,1078575.78,145092.5,67
Geely  Picanto  GLX  Preowned,1099432.4,126259.1,67
Honda  HR-V  GXL  Preowned,1174528.98,114370.8,67
Geely Innova GXL Negotiable,1026764.81,129256.3,67
Mazda  Xpander  Sport  Preowned,1055346.69,116113.6,67
Isuzu  D-Max  GLX  Negotiable,1066588.74,123273.0,67
Mitsubishi City XLE Negotiable,993341.59,130242.0,67
Isuzu  EcoSport  AT  Certified,982623.95,113893.2,67
Mazda  CR-V  LE  Preowned,1131225.29,109480.9,67
Toyota  Montero  Sport  GL  URGENT,1083559.76,123474.2,67
Toyota  D-Max  LE  Negotiable,1025653.14,136930.7,67
HYUNDAI VIOS GLX NEGOTIABLE,1076773.31,126192.2,67
Isuzu CR-V LE Preowned,1201059.1,121092.8,67
FOTON ECOSPORT GL NEGOTIABLE,1051403.63,119967.1,67
Hyundai  Ranger  GXL  Preowned,1038822.71,129242.5,67
Honda  Innova  LE  Preowned,1097120.69,124234.7,67
Chevrolet  CR-V  XLE  Preowned,1042515.75,126993.7,67
Mitsubishi Montero Sport Sport Negotiable,1011465.55,125816.8,67
Hyundai  Almera  MT  Preowned,1008349.16,135626.3,67
Nissan  D-Max  LE  Negotiable,1032012.3,130126.3,67
Hyundai  Innova  AT  Negotiable,1182125.35,116258.7,67
ISUZU FORTUNER GXL NEGOTIABLE,1128993.09,117835.4,67
Hyundai  Ranger  GL  Certified,1072047.71,124198.1,67
Nissan  Navara  Sport  Negotiable,1109033.58,130363.0,67
suzuki almera glx negotiable,1094113.49,135678.8,67
Suzuki  Civic  AT  Negotiable,1144255.53,130177.0,67
Foton  Accent  Sport  Preowned,1070927.01,116834.6,67
ford innova mt negotiable,1090132.22,133896.0,67
Isuzu  Navara  XLE  Certified,1152505.45,138269.8,66
Isuzu  HR-V  GLX  Negotiable,1188164.46,126398.1,66
Mazda  Wigo  GL  Negotiable,1003215.2,123418.7,66
Kia Innova XLE Negotiable,1049056.17,134649.2,66
Hyundai Ranger AT Negotiable,990120.46,121492.3,66
Isuzu Ranger VGT Negotiable,949668.86,131446.5,66
Toyota  Ranger  LE  Negotiable,1051924.56,108905.5,66
Isuzu  Xpander  LE  Negotiable,1155723.21,126270.8,66
MG VIOS GXL NEGOTIABLE,1027426.43,116750.8,66
Honda Mirage MT Negotiable,1146362.56,126129.8,66
Honda Wigo GXL Certified,985687.9,110772.4,66
Toyota  MU-X  AT  Negotiable,949013.78,124834.3,66
Toyota Ertiga MT Negotiable,1201121.04,133707.5,66
KIA CITY MT NEGOTIABLE,1005676.48,124540.7,66
Toyota  Mirage  VGT  Preowned,1210642.44,129350.3,66
Nissan  EcoSport  GLX  Negotiable,1079002.63,128417.5,66
MAZDA MIRAGE LE NEGOTIABLE,1140709.02,114316.6,66
Suzuki Civic XLE Negotiable,1074629.53,113522.9,66
Geely  CX-5  VGT  Certified,1107127.68,110762.7,66
Ford  HR-V  GLX  Certified,1095063.79,117993.7,66
Ford  Ertiga  MT  Preowned,957079.57,118811.0,66
Geely CR-V MT Negotiable,1054983.26,130786.6,66
Nissan Vios MT Negotiable,1000871.33,139904.4,66
Foton Vios Sport Negotiable,1110355.61,126341.4,66
Mitsubishi  BR-V  VGT  Certified,1143973.85,107485.9,66
Honda  Xpander  VGT  Preowned,1082893.25,122476.0,66
geely ertiga glx negotiable,1072785.34,122360.2,66
MAZDA INNOVA VGT NEGOTIABLE,1111392.52,114732.3,66
Foton  Wigo  LE  Certified,1078564.36,108849.6,66
Isuzu  Ertiga  AT  Preowned,1112361.64,122821.4,66
Ford  City  AT  Negotiable,1041420.87,121887.7,66
Kia  CR-V  MT  Negotiable,1030839.99,123119.7,66
Mitsubishi BR-V Sport Negotiable,1115389.9,124012.2,66
MG  Fortuner  VGT  Negotiable,1067149.6,130167.2,66
nissan almera sport negotiable,1110191.98,128967.2,66
Ford Vios MT Negotiable,1039750.41,127885.5,66
GEELY SPORTAGE VGT NEGOTIABLE,1026804.32,118242.9,66
Chevrolet  CX-5  LE  Preowned,1052002.53,128594.8,66
suzuki cx-5 at negotiable,1054987.9,126871.8,66
Ford  Tucson  LE  Certified,1064709.57,121489.4,66
Chevrolet  Navara  MT  Negotiable,1074373.27,118571.6,66
Geely  Fortuner  MT  Negotiable,1073891.59,128993.2,66
Geely  Mirage  VGT  Negotiable,1097444.94,143886.1,66
suzuki mirage gl negotiable,1021483.45,132524.3,66
Foton  Wigo  GL  Certified,1005247.3,127830.5,66
MG  Almera  MT  Negotiable,1055974.97,110978.8,66
Chevrolet  Fortuner  VGT  Preowned,1039621.22,129751.1,66
NISSAN VIOS GLX NEGOTIABLE,1120495.47,127774.3,66
Suzuki Ranger AT Certified,1033428.51,130712.0,66
Mazda Mirage MT Negotiable,1053867.09,132093.8,66
SUZUKI D-MAX GLX NEGOTIABLE,968416.61,119275.0,66
Isuzu MU-X MT Negotiable,952262.04,121169.8,65
Honda  Civic  GXL  Certified,1154288.24,135447.7,65
Isuzu  Mirage  LE  Preowned,1142305.63,135610.6,65
Mazda  EcoSport  LE  Preowned,1027807.74,113556.7,65
Foton  Montero  Sport  GXL  Preowned,1163391.8,125287.0,65
Foton  HR-V  GLX  Certified,1096294.76,119358.9,65
Hyundai  Ertiga  LE  Negotiable,991727.08,129404.1,65
chevrolet sportage glx negotiable,1118188.57,132389.2,65
Geely Ranger AT Negotiable,1014197.04,120522.2,65
Suzuki  Sportage  Sport  Certified,1150036.63,111484.5,65
Mitsubishi Wigo LE Negotiable,1137565.46,109052.1,65
Hyundai  Civic  Sport  Certified,1115376.63,131699.7,65
Nissan Almera GL Negotiable,1084816.43,124159.8,65
NISSAN ALMERA GXL NEGOTIABLE,1094770.65,117656.8,65
Suzuki  BR-V  LE  Negotiable,1031359.52,123430.7,65
Chevrolet  HR-V  LE  Preowned,1048235.25,131905.8,65
Honda Almera VGT Negotiable,1114735.48,130316.3,65
MG PICANTO GXL NEGOTIABLE,1019798.68,126812.3,65
MG Ranger XLE Negotiable,1110087.35,112823.4,65
GEELY CR-V VGT NEGOTIABLE,1058615.26,118936.8,65
Suzuki  Montero  Sport  VGT  Negotiable,1199056.86,128686.6,65
Ford  Tucson  MT  Certified,1098591.42,143643.2,65
Hyundai  City  MT  Negotiable,1037482.92,126662.0,65
suzuki d-max mt negotiable,1041653.64,101875.2,65
Chevrolet Almera MT Negotiable,994086.04,126116.0,65
Ford  Civic  GXL  Preowned,1112630.05,143275.5,65
isuzu mirage vgt negotiable,1084988.81,115331.8,65
Chevrolet  CR-V  MT  Negotiable,1130294.52,128280.8,65
Foton  Ertiga  LE  Certified,1076798.71,120035.5,65
mg innova glx negotiable,1207717.0,121060.8,65
Hyundai  CX-5  GXL  Certified,1100884.74,112312.7,65
CHEVROLET NAVARA LE NEGOTIABLE,1057625.86,127864.4,65
Isuzu  Fortuner  Sport  Preowned,997435.19,118127.5,65
mazda ecosport sport negotiable,1010758.17,132948.9,65
Toyota  Innova  GL  Negotiable,1117152.95,130674.3,65
Isuzu Accent GLX Negotiable,1081047.7,126854.6,65
CHEVROLET ALMERA AT NEGOTIABLE,1064130.26,124908.4,65
Suzuki  EcoSport  LE  Negotiable,1088401.42,121283.6,65
Honda  BR-V  Sport  Certified,1243779.3,132054.7,65
Chevrolet  Civic  VGT  Certified,970103.96,122644.4,65
KIA XPANDER XLE NEGOTIABLE,1107278.98,129855.3,65
Foton  BR-V  GL  Certified,924216.91,134343.4,65
Suzuki  Mirage  GLX  Negotiable,1025347.01,125997.9,65
honda vios gxl negotiable,986793.05,130549.6,65
SUZUKI CX-5 XLE NEGOTIABLE,950678.33,116076.0,65
Toyota  CR-V  VGT  Negotiable,1069569.58,136278.7,65
Geely  Vios  XLE  Certified,1114317.56,121748.4,65
Honda  Navara  Sport  Certified,1055302.84,119694.1,65
Foton  Ertiga  MT  Certified,954923.44,128421.0,65
isuzu br-v gl negotiable,1005484.91,108530.0,65
Hyundai  HR-V  XLE  Preowned,1066038.19,115998.7,65
Kia  Accent  XLE  Preowned,1116176.39,124318.5,65
Ford  Mirage  Sport  Preowned,1062395.49,130174.0,65
mitsubishi accent xle negotiable,1038829.55,114425.6,65
MG MU-X VGT Negotiable,1168834.65,135643.8,65
Toyota Mirage GLX Negotiable,1209925.12,117987.5,65
MAZDA XPANDER GXL NEGOTIABLE,1123152.41,130481.3,65
Geely  Wigo  GLX  Certified,1016957.49,123079.4,65
Mazda  City  Sport  Negotiable,1128722.57,113051.3,65
Suzuki  Ranger  XLE  Certified,1135048.94,114743.4,65
Suzuki  Navara  GXL  Negotiable,1092575.63,116967.7,65
Hyundai  Mirage  GL  Negotiable,1136013.73,139518.8,65
GEELY ECOSPORT VGT NEGOTIABLE,1068287.33,141212.2,65
Suzuki BR-V MT Negotiable,1120099.7,130216.5,64
MG  D-Max  GL  Certified,1098357.95,123898.1,64
Chevrolet  Ertiga  GXL  Certified,1025206.66,109645.0,64
Hyundai  Ertiga  GLX  Negotiable,989174.33,122873.8,64
Toyota  Civic  MT  Preowned,1007927.3,112332.2,64
GEELY WIGO SPORT NEGOTIABLE,1049476.9,118727.1,64
Suzuki CR-V MT Negotiable,957790.96,124718.5,64
Kia MU-X LE Certified,1016255.94,133618.2,64
Nissan Innova AT Negotiable,1134206.32,132045.4,64
Chevrolet  Montero  Sport  Sport  Preowned,1039201.52,129971.1,64
Honda Ranger XLE Negotiable,1112952.18,130090.7,64
Geely  MU-X  Sport  Preowned,1094293.8,111579.8,64
Foton  Innova  AT  Negotiable,1104589.18,127921.3,64
Ford  Innova  GXL  Certified,1115973.43,134539.0,64
mazda ertiga vgt negotiable,1157172.16,124361.1,64
GEELY VIOS MT NEGOTIABLE,1111745.5,121823.0,64
MG  Vios  LE  Certified,1123314.88,133702.8,64
Chevrolet  MU-X  AT  Preowned,1156344.18,123511.3,64
toyota montero sport sport certified,1008738.24,130209.1,64
Chevrolet  Tucson  MT  Preowned,1029689.45,122288.4,64
hyundai sportage xle negotiable,1040451.98,113452.2,64
mg cx-5 at negotiable,1011197.79,122885.6,64
FORD MONTERO SPORT GXL NEGOTIABLE,1148942.02,120512.9,64
MG Mirage AT Negotiable,913200.37,131712.9,64
KIA SPORTAGE AT NEGOTIABLE,1078660.77,122392.0,64
NISSAN HR-V AT CERTIFIED,1082592.06,118486.5,64
Chevrolet Almera GL Negotiable,1066239.72,131158.8,64
Honda City Sport Negotiable,1003096.8,123829.6,64
Mitsubishi  Civic  XLE  Preowned,1130994.84,114851.3,64
Suzuki  Ertiga  GLX  Certified,1000444.23,129321.6,64
Isuzu  Fortuner  GL  Preowned,1172974.44,147322.2,64
Nissan  Picanto  AT  Preowned,1247028.22,118112.4,64
Nissan  HR-V  GL  Negotiable,1007972.09,118466.0,64
Ford  Fortuner  MT  Preowned,1083285.36,124522.5,64
HONDA MIRAGE GL NEGOTIABLE,1009586.76,120765.9,64
HYUNDAI D-MAX VGT NEGOTIABLE,1024873.08,132300.5,64
Honda  Sportage  LE  Negotiable,1071726.6,118952.5,64
Mazda  Civic  GL  Negotiable,1071746.07,145973.4,64
hyundai mu-x mt certified,1007774.82,125154.2,64
Geely  Almera  Sport  Negotiable,1182544.1,119202.9,64
Toyota  D-Max  MT  Certified,966765.22,119583.8,64
Chevrolet  Wigo  GXL  Certified,1065881.15,105892.1,64
Nissan Mirage LE Negotiable,1050724.87,131809.6,64
Hyundai EcoSport LE Negotiable,1174453.59,129319.3,64
MG  Xpander  GLX  Certified,1149742.05,115548.8,64
Kia  Navara  MT  Negotiable,1153688.61,144112.0,64
Toyota  CX-5  MT  Certified,1100882.7,125343.0,64
SUZUKI MU-X XLE NEGOTIABLE,1107220.42,143842.0,64
Foton  Fortuner  GXL  Preowned,1065931.06,128771.6,64
ford ranger gl negotiable,1144877.36,133328.5,64
chevrolet cx-5 gl negotiable,1192029.3,122677.0,64
Chevrolet  Xpander  GL  Negotiable,1016747.01,124912.5,64
Mazda  MU-X  AT  Preowned,1112006.97,114507.0,64
Mazda  City  GL  Preowned,1102884.8,128075.1,64
toyota fortuner gl negotiable,1099001.38,126107.6,64
mitsubishi navara glx negotiable,895159.89,128736.1,64
isuzu cx-5 le negotiable,1008641.74,124615.8,64
Suzuki  BR-V  XLE  Negotiable,1168705.31,123449.5,64
Geely  Wigo  VGT  Negotiable,1062087.35,121578.7,64
honda tucson mt certified,1173620.09,134477.8,64
Kia  BR-V  MT  Negotiable,1160801.77,115820.0,64
Hyundai  EcoSport  VGT  Preowned,1094413.93,115816.7,64
Mitsubishi  HR-V  LE  Preowned,1021534.55,119208.4,64
Mitsubishi HR-V AT Negotiable,1050026.98,128860.7,64
Isuzu  Tucson  AT  Negotiable,1121083.59,130444.3,64
honda fortuner le negotiable,1150521.75,118612.4,64
GEELY CITY GL CERTIFIED,1092623.42,129138.5,64
Geely  Accent  VGT  Certified,1098917.96,142917.9,64
Toyota  Ertiga  GL  Certified,1093454.63,127154.8,64
Mazda  Vios  MT  Certified,1110279.81,133010.2,64
Toyota Innova GLX Negotiable,1059688.24,115072.9,64
Mazda  Tucson  GXL  Certified,1209993.6,129565.7,64
Nissan  Vios  Sport  Negotiable,1059510.84,118495.9,64
Geely  Navara  GXL  Negotiable,1168960.61,126115.1,64
Honda  City  GXL  Negotiable,1109295.12,142385.5,64
Ford  Montero  Sport  GLX  Certified,1070994.53,117282.4,64
Hyundai  Navara  GXL  Certified,1134545.55,116146.2,63
Honda  Ertiga  GXL  Certified,1042583.41,121463.5,63
Suzuki Accent XLE Certified,1042960.15,131287.2,63
Hyundai  EcoSport  GXL  Certified,1066798.52,130929.7,63
Chevrolet Wigo GL Negotiable,1098551.86,132480.3,63
Toyota  Tucson  AT  Negotiable,999547.14,126668.9,63
Nissan  Vios  AT  Negotiable,981616.98,115678.2,63
HONDA ACCENT GL NEGOTIABLE,1098658.49,131796.8,63
Suzuki  Wigo  Sport  Certified,1128873.87,116622.7,63
Honda Navara LE Negotiable,1178136.4,124200.8,63
isuzu accent at negotiable,1141793.16,111048.6,63
Ford  CX-5  GXL  Negotiable,1047740.0,112962.5,63
MAZDA TUCSON LE NEGOTIABLE,1064785.67,117035.3,63
Kia City LE Negotiable,956102.49,115128.6,63
Isuzu  EcoSport  XLE  Negotiable,974704.63,142135.5,63
Suzuki  CR-V  GXL  Preowned,1067111.25,133595.9,63
mg ranger gl negotiable,1079564.21,121061.2,63
MITSUBISHI ACCENT SPORT NEGOTIABLE,1084263.97,128063.5,63
mg civic sport negotiable,1078809.87,120391.4,63
Mitsubishi  Picanto  AT  Negotiable,1181596.77,135772.3,63
Mazda  Almera  GXL  Preowned,986769.79,135046.0,63
Foton Xpander XLE Certified,995040.63,120714.9,63
MITSUBISHI MU-X AT NEGOTIABLE,1073827.17,122638.2,63
Mazda  BR-V  VGT  Certified,1096852.68,124789.5,63
MG Ertiga XLE Certified,1101833.21,133082.0,63
Isuzu  Xpander  GL  Negotiable,1263851.14,109125.1,63
Hyundai  Sportage  LE  Certified,1223237.09,136312.3,63
HONDA CR-V GL NEGOTIABLE,919501.09,133309.2,63
Chevrolet  CX-5  GLX  Certified,1099850.68,129278.5,63
Nissan  Wigo  GLX  Preowned,1055170.16,126779.8,63
Kia  Montero  Sport  GL  Negotiable,1151186.99,122185.3,63
toyota accent sport negotiable,1109541.69,112707.0,63
Chevrolet  EcoSport  GLX  Certified,1170565.4,113309.9,63
Isuzu  BR-V  LE  Negotiable,1144415.26,117274.5,63
Suzuki  Fortuner  GLX  Negotiable,1153760.97,135190.2,63
hyundai picanto xle certified,975808.28,118373.2,63
Hyundai  City  XLE  Preowned,1100522.66,129575.0,63
Ford  Ranger  GLX  Preowned,1044064.29,115861.5,63
Mazda  Montero  Sport  Sport  Certified,1066268.73,126913.7,63
toyota sportage sport negotiable,1072738.58,122252.5,63
Hyundai Xpander GL Negotiable,1085774.95,124617.5,63
Toyota EcoSport XLE Negotiable,1203217.55,130675.2,63
Geely  Navara  GL  Certified,1107968.92,131514.3,63
SUZUKI FORTUNER GL NEGOTIABLE,1160596.74,127188.0,63
geely ertiga gxl negotiable,1083853.33,118280.2,63
Hyundai  Almera  GL  Preowned,1086791.05,128071.9,63
Mazda  HR-V  LE  Certified,1044784.77,121338.2,63
mazda cr-v gxl negotiable,999177.23,142320.9,63
mitsubishi xpander vgt negotiable,1114818.76,117528.2,63
Geely  Mirage  XLE  Negotiable,1148424.74,121510.8,63
Suzuki Mirage LE Negotiable,1013677.34,123720.2,63
Toyota  Accent  GL  Negotiable,1139573.16,113945.3,63
mazda city le negotiable,1007339.38,136130.9,63
chevrolet mirage gl negotiable,1109495.18,127260.4,63
foton innova gl negotiable,1085161.59,130282.0,63
Chevrolet Ertiga Sport Negotiable,991490.82,124202.4,63
Suzuki  D-Max  AT  Preowned,1081366.44,132747.5,63
Foton  CX-5  AT  Certified,1011113.22,120952.1,63
Toyota  BR-V  LE  Preowned,1013305.2,129923.0,63
ford cx-5 le negotiable,1123563.29,110583.0,63
Hyundai  Tucson  MT  Certified,971625.92,120443.4,63
Hyundai Xpander GLX Negotiable,1143441.68,110217.9,63
SUZUKI ECOSPORT GL NEGOTIABLE,1107255.29,114881.5,63
Mazda  HR-V  XLE  Certified,1142267.07,126201.4,63
Kia  Almera  GL  Preowned,1036106.79,127895.6,63
Ford Navara Sport Certified,1090864.68,124622.3,63
HONDA ERTIGA AT NEGOTIABLE,1052571.56,134872.9,63
Isuzu Sportage MT Negotiable,1177063.96,116672.0,63
CHEVROLET CIVIC GL NEGOTIABLE,1034498.01,122528.2,63
MG  Picanto  MT  Negotiable,1006333.21,126221.3,63
Foton  Accent  GLX  Preowned,1044482.04,113234.6,63
MG  D-Max  MT  Preowned,1081961.14,128276.1,63
Mazda  Wigo  AT  Negotiable,1160906.28,124106.1,63
Ford Wigo VGT Negotiable,1031468.49,127653.7,63
MAZDA ALMERA GL NEGOTIABLE,990212.43,136007.0,63
Mazda  Ertiga  MT  Preowned,1079709.64,120763.5,63
Hyundai  MU-X  XLE  Certified,1078369.23,137946.5,63
Toyota  BR-V  Sport  Negotiable,1011404.76,126867.9,63
Kia  Wigo  VGT  Preowned,1132011.32,112526.6,63
NISSAN ECOSPORT XLE NEGOTIABLE,1102718.75,147703.4,63
FOTON MONTERO SPORT SPORT NEGOTIABLE,1053287.92,119120.1,63
Isuzu  EcoSport  GXL  Negotiable,1187565.11,131016.8,63
Suzuki  MU-X  Sport  Preowned,1066960.1,128326.8,63
Suzuki Fortuner VGT Negotiable,1124769.91,129752.3,63
TOYOTA CITY VGT NEGOTIABLE,1039441.49,134264.4,63
Toyota  Navara  GXL  Negotiable,979392.62,128174.9,63
Ford  Mirage  MT  Certified,1088878.94,130544.1,63
Honda  Fortuner  MT  Negotiable,1013292.24,139541.8,63
Ford  Navara  AT  Negotiable,1103896.04,125119.8,63
Honda  EcoSport  XLE  URGENT,1062802.01,121081.6,63
Hyundai  Accent  MT  Certified,1197731.0,122493.2,63
mitsubishi ertiga vgt negotiable,1104361.54,115915.9,63
Kia Civic MT Certified,1156350.42,122609.2,63
Chevrolet  Fortuner  MT  Negotiable,1072304.05,124702.7,63
Kia Vios GXL Negotiable,1170220.54,133868.8,63
Ford Civic VGT Negotiable,1090490.08,122275.6,63
MG  Tucson  GL  Preowned,1097178.2,131770.0,63
Kia  Xpander  VGT  Negotiable,1108771.26,106458.4,63
nissan hr-v vgt negotiable,1015416.45,110450.9,63
Suzuki  CX-5  MT  Negotiable,1061116.65,115611.0,63
Toyota Tucson GLX Negotiable,1138888.46,118274.0,63
mazda picanto xle negotiable,1043182.62,135383.9,63
Geely  Innova  GLX  URGENT,1090782.42,130526.0,63
Mitsubishi  Sportage  Sport  Preowned,1125421.12,116341.7,63
Toyota  Picanto  LE  Negotiable,1030816.38,123108.4,63
Isuzu  Mirage  GL  Negotiable,974503.6,114392.3,63
Ford Sportage MT Negotiable,959118.72,114217.0,63
kia montero sport at certified,1014313.44,145255.7,63
MG  Vios  MT  Preowned,1085005.96,126897.8,63
Isuzu  Accent  LE  Certified,1213901.52,115957.2,63
nissan ranger le negotiable,1203062.65,125383.2,63
suzuki mu-x le negotiable,1053467.13,123212.3,62
mg ertiga gl negotiable,1107390.21,135410.2,62
Hyundai  CX-5  GL  Certified,1005546.11,130012.4,62
Mitsubishi  Almera  GL  Certified,1175550.51,140511.0,62
Chevrolet Wigo VGT Negotiable,1098034.59,116946.9,62
Honda Innova GL Negotiable,1164667.75,122059.0,62
Honda  BR-V  GL  Preowned,1135671.1,121040.1,62
mg city sport negotiable,1029281.62,124866.2,62
Mitsubishi  HR-V  GL  Negotiable,1002391.58,118293.9,62
Ford  BR-V  GXL  Negotiable,1142872.93,124416.6,62
MG  Vios  AT  Certified,1147649.54,133783.5,62
Mazda  BR-V  Sport  Negotiable,1090930.72,121517.8,62
honda sportage mt negotiable,1018170.47,121326.8,62
Isuzu  Tucson  VGT  Preowned,1073981.53,130927.2,62
Kia  Innova  AT  Certified,1180708.27,134349.7,62
Honda Montero Sport Sport Negotiable,1030763.47,129559.7,62
HONDA ECOSPORT AT NEGOTIABLE,1150717.95,134861.4,62
Honda  MU-X  AT  Certified,1037079.11,134959.8,62
nissan cx-5 mt negotiable,1167732.54,133820.3,62
Ford  Civic  XLE  Negotiable,1160704.55,136169.0,62
Kia  Civic  GLX  Certified,1044556.52,129211.9,62
Nissan  Almera  XLE  Certified,975948.88,121604.7,62
mazda sportage le negotiable,992781.07,126479.0,62
Mitsubishi  HR-V  GXL  Negotiable,993098.28,124936.8,62
Kia  HR-V  GL  Preowned,1032440.87,129025.0,62
hyundai almera sport negotiable,953509.01,132295.2,62
Suzuki Civic GXL Certified,952871.61,116321.4,62
suzuki tucson mt negotiable,1115374.13,130799.1,62
MG NAVARA MT NEGOTIABLE,1024530.69,136895.3,62
